Geometrical dependence of domain wall propagation and nucleation fields  in magnetic domain wall sensor devices
High-Dimensional Materials and Process Optimization using Data-driven  Experimental Design with Well-Calibrated Uncertainty Estimates
On the extreme value statistics of normal random matrices and 2D Coulomb  gases: Universality and finite N corrections
A Compact Dispersive Refocusing Rowland Circle X-ray Emission  Spectrometer for Laboratory, Synchrotron, and XFEL Applications
A mapping of the stochastic Lotka-Volterra model to models of population  genetics and game theory
Metallic nanorings for broadband, enhanced extraction of light from  solid-state emitters
Holographic Non-equilibrium Heating
Invariant Measures for TASEP with a Slow Bond
Supercoiling DNA locates mismatches
Accurate Location and Manipulation of Nano-Scaled Objects Buried under  Spin-Coated Films
Chronic Kidney Disease of Unknown aetiology (CKDu) and multiple-ion  interactions in drinking water
Rectangular Photonic Crystal Nanobeam Cavities in Bulk Diamond
Suppression of charge noise using barrier control of a singlet-triplet  qubit
Reconstructing Detailed Line Profiles of Lamellar Gratings from GISAXS  Patterns with a Maxwell Solver
Time-domain Brillouin scattering assisted by diffraction gratings
Constraint-based inverse modeling of metabolic networks: a proof of  concept
High-performance parallel computing in the classroom using the public  goods game as an example
Locally optimal 2-periodic sphere packings
Experimental Two-dimensional Quantum Walk on a Photonic Chip
Genus Two Partition Functions and Renyi Entropies of Large c CFTs
Non-equilibrium quantum thermodynamics in Coulomb crystals
Vortex precession in trapped superfluids from effective field theory
Energy Dissipation in Monolayer MoS$_2$ Electronics
Spectral Ergodicity in Deep Learning Architectures via Surrogate Random  Matrices
Anisotropic carrier mobility of distorted Dirac cones: theory and  application
Topologically Induced Optical Activity in Graphene-Based Meta-Structures
From bare interactions, low--energy constants and unitary gas to nuclear  density functionals without free parameters: application to neutron matter
The Abelian distribution
Grüneisen parameter for strongly coupled Yukawa systems
Optical reconfiguration and polarization control in semi-continuous gold  films close to the percolation threshold
Molecular Simulation of Caloric Properties of Fluids Modelled by Force  Fields with Intramolecular Contributions: Application to Heat Capacities
A Model for Emergence of Multiple Anti-Microbial Resistance in a Petri  Torus
Epidemic Extinction Paths in Complex Networks
Negative Differential Resistance, Memory and Reconfigurable Logic  Functions based on Monolayer Devices derived from Gold Nanoparticles  Functionalized with Electro-polymerizable Thiophene-EDOT Units
The phase transition in bounded-size Achlioptas processes
Superfluid Density of Neutrons in the Inner Crust of Neutron Stars: New  Life for Pulsar Glitch Models
Particle-based and Meshless Methods with Aboria
Kinetic discrimination of a polymerase in the presence of obstacles
Predicting reaction coordinates in energy landscapes with diffusion  anisotropy
Multi-kink collisions in the $φ^6$ model
Two bosons in a narrowly resonant trap
The Emergence of Consensus: A Primer
Investigation of spin scattering mechanism in silicon channels of  Fe/MgO/Si lateral spin valves
Spin injection into silicon detected by broadband ferromagnetic  resonance spectroscopy
Convergence of extreme value statistics in a two-layer quasi-geostrophic  atmospheric model
