The Liquidus Temperature for Methanol-Water Mixtures at High Pressure  and Low Temperature, with Application to Titan
Superconducting Neuromorphic Computing Using Quantum Phase-Slip  Junctions
Quantum gas microscopy of Rydberg macrodimers
Quantum Interface of an Electron and a Nuclear Ensemble
Microwave-to-optics conversion using a mechanical oscillator in its  quantum groundstate
Quantum Scrambling and State Dependence of the Butterfly Velocity
Assessing the accuracy of direct-coupling analysis for RNA contact  prediction
Spin symmetry breaking in the translation-invariant Hartree-Fock Uniform  Electron Gas
Cluster State Generation with Spin-Orbit Coupled Fermionic Atoms in  Optical Lattices
Blue (In,Ga)N Light-Emitting Diodes with Buried n+-p+ Tunnel Junctions  by Plasma-Assisted Molecular Beam Epitaxy
Sharp selective scattering of red, green and blue light achieved via  gain material's loss compensation
On the lifetime of dissolving surface droplets
Fermionic time-reversal symmetry in a photonic topological insulator
Transition state theory in systems of interacting particles
Chiral Anomaly and Schwinger Effect in Non-Abelian Gauge Theories
Towards high-temperature coherence-enhanced transport in few-atomic  layers heterostructures
A holographic strange metal with slowly fluctuating translational order
Coherent transport in holographic strange insulators
Quantum Critical Diffusion and Thermodynamics in Lifshitz Holography
Analyzing and biasing simulations with PLUMED
Operator growth in random quantum circuits with symmetry
Dilute Fermi gas at fourth order in effective field theory
Quantized refrigerator for an atomic cloud
Scalable Fermionic Error Correction in Majorana Surface Codes
Integrated transition edge sensors on lithium niobate waveguides
Chemical diversity in molecular orbital energy predictions with kernel  ridge regression
Optimal stochastic unraveling of disordered open quantum systems
Robust coherent transport of light in multi-level hot atomic vapors
A topological study of protein folding kinetics
Spontaneous isotropy breaking for vortices in nonlinear left-handed  metamaterials
A topological classification of molecules and chemical reactions with a  perplectic structure
A finite volume method for the simulation of elastoviscoplastic flows  and its application to the lid-driven cavity case
Tuning spin torque nano-oscillator nonlinearity using He+ irradiation
The Diamine Cation Is Not a Chemical Example Where Density Functional  Theory Fails
The symmetries of octupolar tensors
Vacuum energy for generalised Dirac combs at $T = 0$
Enhanced sampling of transition states
Coherent and dissipative transport in a Josephson junction between  fermionic superfluids of $^6$Li atoms
Marvels and Pitfalls of the Langevin Algorithm in Noisy High-dimensional  Inference
Intermediate scalings for Solv, Nil and $SL_2({\cal R})$ black branes
Statistical models of neural activity, criticality, and Zipf's law
Layered Photonic Topological Insulators
Optimal synchronization deep in the quantum regime: resource and  fundamental limit
Classification of Matrix-Product Unitaries with Symmetries
Dynamics and computation in mixed spiking networks containing neurons  with negative dissipation
Reversible quantum information spreading in many-body systems near  criticality
Ground state energy: Can it really be reached with quantum annealers?
Evolution in range expansions with competition at rough boundaries
Solving QED$_3$ with Conformal Bootstrap
Improvement of Functionals in Density Functional Theory by the Inverse  Kohn-Sham Method and Density Functional Perturbation Theory
Adding new branches to the "Christmas tree" of the quasinormal spectrum  of black branes
Deep optical neural network by living tumour brain cells
Exact solution of an integrable $J_1-J_2$ spin chain model
An Interaction-Driven Many-Particle Quantum Heat Engine: Universal  Behavior
QuCumber: wavefunction reconstruction with neural networks
Emergent long-range interactions in Bose-Einstein Condensates
Synthetic gauge fields for phonon transport in a nano-optomechanical  system
Elimination of Thermomechanical Noise in Piezoelectric Optomechanical  Crystals
Photoresponsivity enhancement in monolayer MoS$_2$ by rapid O$_2$:Ar  plasma treatment
Kinetic modelling of competition and depletion of shared miRNAs by  competing endogenous RNAs
Inference and Sampling of $K_{33}$-free Ising Models
Fingerprint oxygen redox reactions in batteries through high-efficiency  mapping of resonant inelastic X-ray scattering (mRIXS)
The common patterns of abundance: the log series and Zipf's law
Surveying structural complexity in quantum many-body systems
Theory of Subradiant States of a One-Dimensional Two-Level Atom Chain
Maskless laser processing of graphene
CVD-growth of ultra-pure diamond, generation of NV centers by  ion-implantation and their spectroscopic characterization for quantum  technological applications
Condensation of laser produced gold plasma during expansion and cooling  in water environment
The free surface of a colloidal chiral fluid: waves and instabilities  from odd stress and Hall viscosity
Generalized Wigner-von Neumann entropy and its typicality
Quantum Synchronisation in Nanoscale Heat Engines
Quantum information measures of the Aharonov-Bohm ring in uniform  magnetic fields
Chiral kinetic theory in curved spacetime
Stable Oleoplaned Slippery Surfaces on Biomimetically Patterned  Templates
Enhanced energy transfer in a Dicke quantum battery
Quantitative Analysis of Semiconductor Nanocrystal Ensemble Optical  Extinction
Deep neural networks are biased towards simple functions
Measured and unmeasured properties of quantum systems
Finite-size scaling of free energy in the dimer model on a hexagonal  domain
Enhancement of the Monolayer WS2 Exciton Photoluminescence with a  2D-Material/Air/GaP In-Plane Microcavity
Disorder-dressed quantum evolution
